auc,auprc,sens_oracle,spec_oracle,thr,sens,spec,auc_AP,n_AP,pos_AP,sens_AP,spec_AP,thr_AP,sens_AP_strat,spec_AP_strat,auc_PA,n_PA,pos_PA,sens_PA,spec_PA,thr_PA,sens_PA_strat,spec_PA_strat,auc_stratified,sens_gap,sens_gap_strat,fold,seed,epochs,auc_last,auc_sel,best_epoch,n_fit,n_sel,n_val,auc_corners,auc_zoom_in,auc_shift,auc_rotate,auc_low_contr,auc_bright,auc_blur,auc_lowres,cam_n,cam_hit,cam_mass,cam_area_baseline,cam_hit_lift,cam_mass_lift,balance_view,n_fit_effective,auc_view,balance_strength,balance_residual_auc,cam_degenerate,device_name,dml_index,tag,pred_dir,ckpt,head,head_grid,head_negatives,head_lambda,head_lambda_measured,head_tile_pos_weight,head_tile_coverage,head_lambda_batch,aug_translate,aug_scale_lo,aug_scale_hi,aug_degrees,images,csv,size,input_px,aug_brightness,aug_contrast,aug_brightness_measured,aug_contrast_measured
0.8580412128251769,0.6220006112393903,0.8213592233009709,0.7460496613995485,0.5535005927085876,0.8563106796116505,0.7025959367945824,0.807639984763563,2087,0.3828461907043603,0.8911138923654568,0.5194099378881988,0.6822161674499512,0.8010012515644556,0.6630434782608695,0.8385008903625927,2487,0.0928829915560916,0.7359307359307359,0.8071808510638298,0.4382193088531494,0.8138528138528138,0.7282801418439716,0.8244198431423971,0.1551831564347209,0.0128515622883582,4,0,8,0.8652989326963116,0.8596158264757319,3,15248,3050,4574,0.8573729152512656,0.8507813013653598,0.8563257467838437,0.8540332080475137,0.8553614477634837,0.847303798023187,0.8385905893181969,0.8405813736877863,297,0.6296296296296297,0.2182217332075972,0.1213183466252662,0.5083112830043633,0.0969033865823309,1.0,14762.071319787066,0.7850992867751794,0.5,0.6105848642624158,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8434417888800281,0.601956302927128,0.8089233753637245,0.7366638441998307,0.1953039318323135,0.8166828322017459,0.7208580299181485,0.8123883061383061,2087,0.3833253473885961,0.8575,0.5710955710955711,0.3102824687957763,0.7825,0.679098679098679,0.8099651530502593,2487,0.0928829915560916,0.6753246753246753,0.8062943262411347,0.1752917617559433,0.6753246753246753,0.7974290780141844,0.8110707762454393,0.1821753246753247,0.1071753246753246,0,0,8,0.8346135725339758,0.8632409767023268,6,15248,3050,4574,0.8421002274125317,0.8449363822545406,0.8452108267747254,0.8430407303043966,0.841118112982444,0.8405648437801564,0.8206285368096489,0.8234301978765523,300,0.34,0.1437301159457092,0.1128446534863945,0.2271553465136054,0.0308854624593147,1.0,13133.289481908185,0.738124591912444,1.0,0.5000000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8652737211894039,0.6252181231642053,0.8302618816682832,0.7468961625282167,0.2538363337516784,0.8486905916585838,0.7141647855530474,0.8183121287001136,2086,0.3830297219558964,0.8873591989987485,0.5345765345765345,0.5695341229438782,0.7559449311639549,0.7404817404817405,0.8590018792110369,2489,0.0932101245480112,0.7155172413793104,0.8165706690296854,0.2538363337516784,0.7155172413793104,0.8165706690296854,0.8404491317649635,0.1718419576194381,0.0404276897846445,1,0,8,0.8652737211894039,0.8591143935962824,8,15247,3050,4575,0.8644276305850463,0.8617359595212081,0.8597783059249058,0.8596756748472303,0.8626949443110088,0.8587265426408864,0.8110009020587521,0.8154745223139122,300,0.2433333333333333,0.1761436666968196,0.1107017963435374,0.1326315369897959,0.0654418703532822,1.0,13129.629871930249,0.773306286876061,1.0,0.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8580422373538564,0.638977096647136,0.7866149369544132,0.7727914197008185,0.2485446035861969,0.8419010669253152,0.6996895286480384,0.8218628593628593,2087,0.3833253473885961,0.8925,0.5073815073815073,0.4761494100093841,0.76125,0.728049728049728,0.8236966933775445,2487,0.0928829915560916,0.6666666666666666,0.8093971631205674,0.1830453425645828,0.7229437229437229,0.7672872340425532,0.8228599615042065,0.2258333333333333,0.038306277056277,2,0,8,0.8548507418762369,0.8531342919499488,6,15248,3050,4574,0.8567593974320754,0.8576094226043183,0.8591454906369932,0.854274476823879,0.8555359634563092,0.8551981434683709,0.8219111029713102,0.8299222822395659,300,0.53,0.198189672098221,0.1226302747661564,0.4073697252338435,0.0755593973320645,1.0,13133.289481908185,0.7764431584729332,1.0,0.5000000000000001,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8619787162302701,0.6252891274535534,0.8622696411251213,0.7169864559819413,0.2574183344841003,0.8448108632395732,0.7282731376975169,0.8325145687645688,2087,0.3833253473885961,0.8775,0.5827505827505828,0.449393630027771,0.76125,0.7474747474747475,0.8395544788987412,2488,0.0928456591639871,0.7316017316017316,0.8112538768276473,0.1191988140344619,0.8051948051948052,0.744793974302171,0.8363430488550214,0.1458982683982683,0.0439448051948052,3,0,8,0.8619787162302701,0.840609197717603,8,15247,3050,4575,0.864445967337591,0.8560967239065274,0.8610744680152299,0.8605251864875102,0.8603949134395807,0.8519288074214036,0.8314953703805068,0.8334125189114865,300,0.46,0.180511521688483,0.1166582961309523,0.3433417038690476,0.0638532255575306,1.0,13131.853400930886,0.7458915395720254,1.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8554428104933266,0.6210975050052646,0.7980582524271844,0.766647855530474,0.3115040063858032,0.8048543689320389,0.7570541760722348,0.8117367205901788,2087,0.3828461907043603,0.8610763454317898,0.5954968944099379,0.4609352648258209,0.7146433041301627,0.7523291925465838,0.8330282306346136,2487,0.0928829915560916,0.6103896103896104,0.849290780141844,0.1924027204513549,0.7229437229437229,0.7850177304964538,0.823313455500653,0.2506867350421794,0.0083004188135601,4,0,8,0.8590918056499156,0.856463762973695,2,15248,3050,4574,0.8554214425036709,0.8577239803633653,0.8547612264130269,0.8506674757281554,0.8566648951324815,0.8385777137346863,0.8405424729886694,0.8429973262618072,300,0.4433333333333333,0.1906629819817965,0.1205757068452381,0.3227576264880952,0.0700872751365584,1.0,13131.56158957137,0.772230066879638,1.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8648665296223507,0.6707637135320755,0.8419010669253152,0.7265029635901779,0.5907567739486694,0.7623666343355965,0.7967823878069432,0.8178292540792542,2087,0.3833253473885961,0.83875,0.6091686091686092,0.8117644190788269,0.645,0.8073038073038074,0.8235239937367598,2487,0.0928829915560916,0.4978354978354978,0.9038120567375888,0.2335121929645538,0.7705627705627706,0.7149822695035462,0.8209256287028257,0.3409145021645021,0.1255627705627705,0,0,8,0.8597428352185823,0.8860310672602427,6,15248,3050,4574,0.8635033411053832,0.8598219518932293,0.8637044179134389,0.8625212266752955,0.8621073013740294,0.8604214865557774,0.8532911304732519,0.8546677332360938,300,0.5266666666666666,0.1706676623132621,0.1128446534863945,0.413822013180272,0.0578230088268676,0.0,15248.0,0.8075988431651007,0.0,0.7061682699111852,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8396833361941266,0.6086875316221123,0.8166828322017459,0.7075924357888794,0.2504419088363647,0.6905916585838991,0.8097657352526108,0.8062762237762237,2087,0.3833253473885961,0.71375,0.7264957264957265,0.266445904970169,0.7025,0.7350427350427351,0.8188649412053668,2487,0.0928829915560916,0.6103896103896104,0.8572695035460993,0.1303194910287857,0.683982683982684,0.8062943262411347,0.8131210292520171,0.1033603896103896,0.0185173160173159,0,0,8,0.8420838018053386,0.8646343649457522,6,15248,3050,4574,0.8423390831171312,0.8380971700595126,0.8418033345625163,0.8363037675141458,0.8397498599032587,0.8388530217505153,0.8087324276801048,0.8132402986941916,300,0.35,0.1695541213868,0.1128675455729166,0.2371324544270833,0.0566865758138833,1.0,13133.289481908185,0.705444641797144,1.0,0.5000000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8867007639036374,0.7079343827257146,0.8874878758486906,0.718961625282167,0.4748177528381347,0.8448108632395732,0.7542325056433409,0.8420286430298947,2086,0.3830297219558964,0.8936170212765957,0.5485625485625486,0.6818863749504089,0.7897371714643304,0.7272727272727273,0.8700250561471591,2489,0.0932101245480112,0.6767241379310345,0.8715108551174124,0.1902447342872619,0.8620689655172413,0.7199822773593265,0.8572599156525987,0.2168928833455612,0.0723317940529109,1,0,8,0.8824177637700801,0.8849731947699034,7,15247,3050,4575,0.8866077117265447,0.8853520547015433,0.888112146483832,0.8869104049849694,0.8838287358259639,0.8856246428438498,0.8764778875185283,0.876762517707282,300,0.53,0.1991120759909843,0.1107017963435374,0.4192982036564626,0.0884102796474469,0.0,15247.0,0.8108954567883923,0.0,0.7062811681900478,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8807416052143637,0.7036566078858821,0.8195926285160039,0.781541066892464,0.5006821155548096,0.8128031037827352,0.7849280270956817,0.8381361693861692,2087,0.3833253473885961,0.8975,0.5648795648795649,0.7440778017044067,0.74375,0.77000777000777,0.8444379202357927,2487,0.0928829915560916,0.5194805194805194,0.9104609929078016,0.166255846619606,0.8051948051948052,0.7309397163120568,0.8415625914156869,0.3780194805194805,0.0614448051948052,2,0,8,0.8757925697670821,0.8825149487396983,7,15248,3050,4574,0.8803646375292822,0.8784184768370195,0.8781422528760554,0.8800930674903561,0.8787940757215018,0.8760781015721222,0.8549930971385771,0.8589836984061412,300,0.4933333333333333,0.1933918485012706,0.1226302747661564,0.3707030585671769,0.0707615737351141,0.0,15248.0,0.8279081891865491,0.0,0.7061682699111852,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8870135834283925,0.7100278122211028,0.8244422890397672,0.7920428893905191,0.402269959449768,0.8448108632395732,0.7649548532731377,0.8438412975912977,2087,0.3833253473885961,0.90375,0.5532245532245532,0.6767557263374329,0.7125,0.8065268065268065,0.8651314716888487,2488,0.0928456591639871,0.6406926406926406,0.8856889676561808,0.1601371020078659,0.8268398268398268,0.7642888790429774,0.8554194294283921,0.2630573593073594,0.1143398268398268,3,0,8,0.8852111080215356,0.8629489934895136,7,15247,3050,4575,0.8879484841252986,0.889053889252583,0.8896674862556462,0.8857012740485142,0.8868575841903256,0.8839209669544351,0.8727511478259729,0.87405114147653,300,0.59,0.1921850862585521,0.1166582961309523,0.4733417038690476,0.0755267901275997,0.0,15247.0,0.8099323325994481,0.0,0.7061952246721723,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8814805277345548,0.6847340916078568,0.8805825242718447,0.7209367945823928,0.4448237717151642,0.8,0.7869638826185101,0.8228696196332372,2087,0.3828461907043603,0.8760951188986232,0.5644409937888198,0.5134500861167908,0.8347934918648311,0.6288819875776398,0.8713809830831107,2487,0.0928829915560916,0.5367965367965368,0.9140070921985816,0.1621273159980774,0.8138528138528138,0.7734929078014184,0.8492464803459253,0.3392985821020864,0.0209406780120172,4,0,8,0.8775132043218128,0.8794823889154795,7,15248,3050,4574,0.8819426789980056,0.8831242192465317,0.8798223169475552,0.880347065462754,0.8767686120668873,0.8780558964693508,0.8542456551754366,0.8589493523855444,300,0.5533333333333333,0.2052678508759162,0.1205757068452381,0.4327576264880952,0.0846921440306781,0.0,15248.0,0.8264518380099758,0.0,0.706227867794694,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8621612321176466,0.6797575994527596,0.8166828322017459,0.7488004515946938,0.4537869691848755,0.7807953443258971,0.7784363533728479,0.8182206682206682,2087,0.3833253473885961,0.8575,0.574980574980575,0.6604812145233154,0.71625,0.7505827505827506,0.81564505234718,2487,0.0928829915560916,0.5151515151515151,0.8945035460992907,0.2566677331924438,0.6233766233766234,0.8235815602836879,0.8168202404381223,0.3423484848484849,0.0928733766233766,0,0,8,0.8621612321176466,0.8908623422351254,8,15248,3050,4574,0.860062860798728,0.8558390159090219,0.8626783649841094,0.8571749652940607,0.8633603014427433,0.8556276730964706,0.8413193266705595,0.8434144128680396,300,0.4966666666666666,0.1693206613653213,0.1128446534863945,0.3838220131802721,0.0564760078789267,0.0,15248.0,0.8128032900936331,0.0,0.7061682699111852,0.0,directml:1 Radeon RX 5500 XT,1.0,,,,,,,,,,,,,,,,,,,,,,,
0.8893699929718238,0.7181265332608897,0.8215324927255092,0.797686230248307,0.4758259654045105,0.8467507274490785,0.7632618510158014,0.843941484742486,2086,0.3830297219558964,0.8986232790988736,0.5563325563325563,0.5583319067955017,0.8635794743429287,0.6332556332556333,0.874152063312606,2489,0.0932101245480112,0.6681034482758621,0.8812583074878156,0.3193888366222381,0.7801724137931034,0.8059370846256092,0.8603773601656617,0.2305198308230115,0.0834070605498252,1,0,8,0.8852579077929555,0.8864691432172184,7,15247,3050,4575,0.888372692579691,0.8880445468140029,0.8892887091583046,0.8890445840348737,0.8863033763708775,0.8878877265273146,0.8713534493894683,0.8737740375668059,300,0.57,0.2094031265379756,0.1107017963435374,0.4592982036564625,0.0987013301944382,0.0,15247.0,0.8151795031407609,0.0,0.7062811681900478,0.0,directml:1 Radeon RX 5500 XT,1.0,,,,,,,,,,,,,,,,,,,,,,,
0.8807168299235142,0.6946327089218328,0.8089233753637245,0.7919841941857183,0.3747815489768982,0.8612997090203686,0.7115438893593,0.8347940947940948,2087,0.3833253473885961,0.94,0.4491064491064491,0.7113150358200073,0.75,0.7435897435897436,0.8522573761935464,2487,0.0928829915560916,0.5887445887445888,0.8612588652482269,0.199104830622673,0.8051948051948052,0.7588652482269503,0.8442893245362102,0.3512554112554111,0.0551948051948052,2,0,8,0.8759529931973348,0.8838602891126605,7,15248,3050,4574,0.8806838418290679,0.8776765869121308,0.878969282198228,0.8780822994098006,0.8793106610677246,0.8779473356706973,0.8612490633981897,0.8636526772507805,300,0.53,0.194167357684834,0.1226302747661564,0.4073697252338435,0.0715370829186775,0.0,15248.0,0.835549168084196,0.0,0.7061682699111852,0.0,directml:1 Radeon RX 5500 XT,1.0,,,,,,,,,,,,,,,,,,,,,,,
0.8862286609463297,0.7076194341706572,0.7914645974781765,0.8213882618510158,0.4552310407161712,0.8176527643064986,0.7940180586907449,0.8456721056721056,2087,0.3833253473885961,0.885,0.6037296037296037,0.6603428721427917,0.73625,0.7785547785547785,0.8620645341956817,2488,0.0928456591639871,0.5844155844155844,0.902525476295968,0.1271514743566513,0.8441558441558441,0.7058041648205583,0.8545867203533423,0.3005844155844156,0.1079058441558441,3,0,8,0.8840329032498199,0.8651949234344865,7,15247,3050,4575,0.8869829309465267,0.886345523533443,0.8867043217809969,0.884713826239838,0.8863548287511521,0.8841297869871456,0.872681906058901,0.872008646189349,300,0.53,0.1770386028977236,0.1166582961309523,0.4133417038690476,0.0603803067667712,0.0,15247.0,0.8139248555981987,0.0,0.7061952246721723,0.0,directml:1 Radeon RX 5500 XT,1.0,,,,,,,,,,,,,,,,,,,,,,,
0.8785596879177716,0.6794261733182146,0.8203883495145631,0.7816027088036117,0.444837749004364,0.8242718446601942,0.774548532731377,0.8220407496948826,2087,0.3828461907043603,0.8898623279098874,0.547360248447205,0.5253134369850159,0.8410513141426783,0.6156832298136646,0.8598907003162322,2487,0.0928829915560916,0.5974025974025974,0.9042553191489362,0.2962711751461029,0.70995670995671,0.8444148936170213,0.8426207294052666,0.29245973050729,0.1310946041859683,4,0,8,0.8719198590808477,0.8794238690732491,7,15248,3050,4574,0.8798206732560434,0.8785876306734751,0.8768069648688335,0.8763571412917224,0.8755589920883649,0.8757766442394092,0.8542642836792391,0.8579812180849898,300,0.6033333333333334,0.2060921588000201,0.1205757068452381,0.4827576264880953,0.085516451954782,0.0,15248.0,0.8223606067314291,0.0,0.706227867794694,0.0,directml:1 Radeon RX 5500 XT,1.0,,,,,,,,,,,,,,,,,,,,,,,
0.8355052092444412,0.5930351080520057,0.7788554801163918,0.7440022579734689,0.2453811019659042,0.8089233753637245,0.7058989556872707,0.8099834887334888,2087,0.3833253473885961,0.84375,0.578088578088578,0.490578293800354,0.68875,0.763014763014763,0.8078121641951429,2487,0.0928829915560916,0.6883116883116883,0.7788120567375887,0.1865384727716446,0.7142857142857143,0.7544326241134752,0.8088028844206627,0.1554383116883116,0.0255357142857143,0,0,8,0.8359878483357984,0.8658762175977174,6,15248,3050,4574,0.8370779611331807,0.8276718371740509,0.8368573104765533,0.8375044793999615,0.8367876385260428,0.8282683604752805,0.8064023184197033,0.8108405174832795,300,0.43,0.1675077098171118,0.1128446534863945,0.3171553465136054,0.0546630563307173,1.0,13133.289481908185,0.717369998163907,1.0,0.5000000000000001,2.0,directml:1 Radeon RX 5500 XT,1.0,_p5ref,predictions_p5_ref,checkpoints\rsna_f0_s0_p5ref.pth,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
0.862472713817482,0.6328658836834494,0.8341416100872939,0.7302483069977427,0.2489583939313888,0.8419010669253152,0.71755079006772,0.8185824744022492,2086,0.3830297219558964,0.8773466833541927,0.5516705516705517,0.6158729791641235,0.7121401752190237,0.7785547785547785,0.8547736543779505,2489,0.0932101245480112,0.7198275862068966,0.8121400088613203,0.0608646608889102,0.875,0.6902968542312805,0.838272058437117,0.1575190971472961,0.1628598247809762,1,0,8,0.862472713817482,0.861348162771006,8,15247,3050,4575,0.8645059038869536,0.864445967337591,0.8602900928989148,0.8613722349819259,0.8593855710010005,0.8550723289098883,0.8045148916325293,0.811814561242564,300,0.28,0.1744528890781293,0.1107017963435374,0.1692982036564626,0.0637510927345919,1.0,13129.629871930249,0.7698954980052211,1.0,0.5,0.0,directml:1 Radeon RX 5500 XT,1.0,_p5ref,predictions_p5_ref,checkpoints\rsna_f1_s0_p5ref.pth,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
0.8566901361217444,0.6266165707999224,0.8399612027158099,0.7126728760937059,0.2313840836286544,0.8060135790494666,0.738075077617838,0.8128894716394717,2087,0.3833253473885961,0.84,0.6006216006216006,0.3492647707462311,0.745,0.7319347319347319,0.8490355684504621,2487,0.0928829915560916,0.6883116883116883,0.8164893617021277,0.1179585754871368,0.8398268398268398,0.6923758865248227,0.8325430227476774,0.1516883116883116,0.0948268398268398,2,0,8,0.8516877174510853,0.8543170087613443,3,15248,3050,4574,0.8569220109432871,0.8543971213575875,0.8511128211993266,0.8505918556911855,0.8589820558454219,0.8480839392329188,0.8522806818707562,0.8530424194043362,300,0.4566666666666666,0.2197953583190186,0.1226302747661564,0.3340363919005102,0.0971650835528621,1.0,13133.289481908185,0.7373327406972413,1.0,0.5000000000000001,29.0,directml:1 Radeon RX 5500 XT,1.0,_p5ref,predictions_p5_ref,checkpoints\rsna_f2_s0_p5ref.pth,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
